time_s,request_rate_rps,avg_service_time_ms,pool_size,p99_ms,cpu_usage_pct,heap_used_pct,queue_length
799,946,171.3307552,61,294.7334171,70.78987675,36.67061091,74.67877333
800,923,108.2341823,61,258.743347,70.85401233,37.61864448,66.78331684
801,976,163.3193144,61,306.3725364,75.00470443,37.51874855,87.9030866
802,916,168.6397645,61,284.0505316,72.85526472,37.9429579,73.49080671
803,934,183.4949951,61,288.1852944,73.07280992,37.47628128,75.1750582
804,942,165.8675902,61,298.5447344,73.15605856,37.16983997,75.36800117
805,924,153.7703313,61,263.417975,71.02860135,38.04346236,74.04950261
806,950,178.924492,61,274.905863,73.01255102,37.32859606,74.19445356
807,923,161.8369544,61,296.6249863,71.55738619,37.72121071,70.80515464
808,926,188.0910417,61,289.9016997,73.43782236,38.1599746,68.95002717
809,962,164.9380761,61,279.0587824,72.54707843,37.79714007,70.11346279
810,1009,176.8828691,61,288.4939817,75.10794195,36.04179612,88.61124939
811,952,158.9659298,65,263.8930607,72.64999626,37.87095783,69.41153637
812,932,178.2138139,65,306.8190085,72.86122412,37.08500975,64.85061819
813,998,155.4094656,65,281.7777225,75.02811668,37.49648911,72.35204313
814,928,196.5134699,65,267.3462891,71.62141353,37.50969132,66.86001777
815,954,149.3207223,65,276.7602257,71.41623487,38.13354082,69.01593266
816,950,153.8957499,65,261.7604641,71.91790985,37.30782632,62.83433129
817,942,159.7894772,65,255.2267375,71.10178459,37.88213247,61.49822225
818,935,208.7767627,65,283.7092303,71.27265003,37.41194,64.23212991
819,909,197.8998028,65,268.1702289,72.89604247,36.76575038,60.72824605
820,987,165.2559147,65,257.4968301,73.00311372,37.29265546,72.06453661
821,924,194.5909503,65,313.9187969,72.56560588,37.22362521,74.3552295
822,955,172.7457722,65,292.3648226,71.0133966,37.60446975,70.06779722
823,933,205.9618381,65,263.3320189,69.92215798,38.11094999,62.62253976
824,964,175.0135252,65,277.657237,72.75134279,37.84335848,67.45270156
825,890,181.3563141,65,282.1819527,67.40385851,37.91606292,57.49997335
826,957,176.7082289,65,293.4246992,72.397551,37.91907121,69.62402192
827,986,174.3000854,65,284.8370593,74.24904059,37.41443503,67.37081376
828,959,160.3484098,65,274.5911087,70.67384636,38.38477011,62.09998682
829,945,164.0859392,65,280.3175001,70.90224722,38.19559011,60.58579905
830,980,164.0346321,65,277.3855487,72.23359512,36.84843551,72.16244204
831,998,136.9520755,77,272.9935567,74.22244986,37.83927957,47.61973186
832,913,147.9717087,77,246.1834339,70.54930505,36.55340891,32.99839035
833,964,170.095053,77,273.6616574,68.85432459,37.27164306,40.49536209
834,959,155.8850357,77,251.925116,70.92773697,37.41622149,33.12284257
835,949,148.517038,77,216.620262,70.78841569,37.90628536,33.34388512
836,948,182.9980669,77,262.9996891,68.83618121,37.63491315,35.50200573
837,924,184.9934071,77,226.4188747,67.89257005,37.80916198,36.92548874
838,937,209.4300604,77,236.2526572,68.30510225,37.13460826,43.43202353
839,963,171.0573284,77,255.1384032,68.66803793,37.57380911,41.97892601
840,976,170.6763733,77,261.7296112,72.7862268,37.2262217,46.27242174
841,969,125.8998599,77,259.5517583,71.76655145,36.5693898,43.99461774
842,948,187.8333919,77,293.0657896,72.66838275,36.94653005,40.22390486
843,926,171.979611,77,237.53239,67.77552579,38.02054945,40.30586921
844,923,195.6785623,77,236.9266136,66.54083864,37.21370974,33.69540688
845,942,141.3828753,77,232.4385518,69.5827746,36.60084724,35.75666775
846,1021,188.9467215,77,253.2609312,73.00398947,36.39233309,41.34507242
847,998,203.7714198,77,255.470342,71.44446414,37.67512022,50.56574434
848,954,199.4765224,77,268.0539917,71.40165727,37.31551441,36.56396902
849,986,166.8582016,77,269.2031635,70.73652389,36.42591473,45.49987051
850,960,186.1969575,77,273.789238,73.27234444,37.16440698,46.21962723
851,956,155.1023762,81,270.7268866,71.2006755,38.50420538,38.28765007
852,972,191.2168703,81,274.797799,73.21977578,37.40686631,40.00562709
853,971,168.3222921,81,265.077947,70.31489668,37.5981189,35.52506081
854,948,179.2747925,81,242.970559,69.73980959,36.91202599,28.19606018
855,972,172.5250051,81,257.0172815,71.66489294,37.55052632,32.92393541
856,917,131.3126981,81,236.6595574,68.89433242,37.9645985,35.58699388
857,947,176.7258273,81,250.9776039,68.93451364,38.04742037,30.99558992
858,972,169.6548927,81,246.8870888,72.2505779,36.64282052,26.76072097
859,988,170.0439804,81,241.4934415,72.94872354,37.50303348,42.26321994
860,987,186.6835302,81,242.3161565,69.58235615,36.94877122,37.48909041
861,960,201.1121796,81,273.5816985,72.52688938,38.21534819,40.52077847
862,927,178.5669265,81,273.2021881,69.19480251,37.81550933,28.91026588
863,900,167.0154895,81,236.1293488,67.20262748,37.7854897,31.12430186
864,935,205.851565,81,256.6957573,67.42006125,37.69272266,34.33127113
865,948,161.3225356,81,254.5152373,71.25042098,37.46512685,29.54874716
866,930,172.2985413,81,248.5397458,68.20286991,38.10013835,29.14212728
867,986,209.7854,81,260.1309281,71.51311213,37.08128017,35.8239762
868,985,136.907126,81,218.5701036,71.84842833,37.39699907,33.67204715
869,1022,168.5288548,81,254.7725586,69.53970078,36.22174404,45.81857591
870,907,155.3869166,81,257.1859491,68.71377534,37.47988113,25.75946651
871,949,180.0066417,89,311.448135,73.24978467,37.96869215,37.19929179
872,914,154.1715846,89,265.9914793,69.28631636,38.16486659,38.98013313
873,878,166.9631542,89,269.4346346,69.61662205,37.84327128,33.77470397
874,912,191.3394624,89,285.9332306,69.0056948,38.91855121,28.80454884
875,942,207.7768429,89,295.5825604,71.33509305,37.87339103,32.95628245
876,930,157.5515925,89,251.4935769,66.91930394,38.53682702,33.42299078
877,960,191.4010723,89,303.1113534,74.04000634,38.42342494,46.52873457
878,964,178.0578613,89,286.7201277,74.40004652,37.95426133,41.96426403
879,946,159.274283,89,256.4268008,70.90233186,37.80596034,31.24924425
880,981,166.7355915,89,352.15325,74.82599006,38.56638724,54.54344135
881,953,163.553749,89,298.4889009,73.78019451,38.51001133,38.27580143
882,936,164.8612759,89,272.5059721,72.57845958,38.31302632,32.10317435
883,903,204.1455568,89,268.336879,69.47489639,37.86837376,27.23160387
884,1014,152.4121278,89,368.2415206,78.66938761,39.64931503,84.46226089
885,959,165.355843,89,260.6189102,72.48875098,37.45475593,39.33478351
886,930,108.4473992,89,243.0073515,70.18467858,37.31134649,34.52431247
887,962,175.1251452,89,273.4693877,73.7333178,38.13220271,38.65900772
888,945,154.9039727,89,257.8499543,72.48248305,38.4060012,30.90211461
889,913,184.704271,89,258.6219523,66.93693553,37.31152954,30.66970544
890,946,160.2260833,89,276.0112458,72.96269167,37.9669088,27.94245654
891,934,143.2312188,93,347.4835097,74.91179731,38.4441611,58.15450906
892,910,165.2911082,93,298.3884752,71.01068364,38.74382464,41.04530381
893,1016,192.7495097,93,527.4082009,80.25191877,40.39779317,109.2319591
894,950,128.3901264,93,375.5058476,75.10410543,38.81182329,66.03133365
895,943,190.8663668,93,379.3348159,76.05141232,38.09624591,63.96632193
896,950,185.1410777,93,414.0774199,77.50973206,40.1881863,80.43336411
897,927,180.7659483,93,317.9736927,71.75372408,39.69254401,55.85978182
898,988,130.3008432,93,459.6475043,80.85979795,39.70927986,97.22359856
899,930,177.7956916,93,321.9739908,73.632159,39.94670995,66.66278406
900,940,177.5620942,93,381.5595832,76.84955953,39.91021794,64.64354188
901,932,197.9502509,93,376.13608,75.99928066,39.43293139,68.88947396
902,940,177.5080759,93,378.5208419,76.72649596,40.21107399,69.26478151
903,966,151.6905136,93,436.7263551,77.85143372,40.28549874,90.17377397
904,966,189.4881024,93,451.6089932,76.83820602,39.52053179,93.785344
905,937,197.8043693,93,379.1830362,75.72645016,38.72625355,62.77364145
906,970,150.9663807,93,447.537561,78.0819225,39.93734794,91.78264647
907,938,184.9638941,93,377.4170915,74.9658734,39.8185734,60.95916314
908,956,171.1789964,93,435.215727,78.6937808,40.67374283,82.66929547
909,997,191.206184,93,552.3399795,79.49941651,40.22552008,111.7023923
910,909,177.2184816,93,290.5092405,71.15203736,38.57218143,40.84100496
911,973,177.4690641,73,301.0843987,74.34368611,35.89731159,55.95365397
912,959,153.0026902,73,295.8719664,72.37532507,37.53976156,52.70164897
913,936,155.5561383,73,241.3486543,68.60014397,37.86690866,48.19449263
914,952,171.1484671,73,269.5979381,71.83666576,36.99783377,47.53279482
915,918,158.7099888,73,236.9239657,70.59317758,36.79311569,47.38648901
916,928,138.9719424,73,238.0720961,69.66550629,37.23742581,44.84254539
917,905,168.6287406,73,257.5686192,66.2492729,37.52674992,39.21423282
918,929,183.9303965,73,271.8114698,69.20949927,36.86489524,43.4362365
919,930,192.0712591,73,257.026762,67.03493766,37.00974006,51.67140581
920,939,191.1256495,73,275.5260445,71.33182658,37.31947581,46.75116639
921,935,176.8976138,73,265.2140607,71.22203682,37.41571135,47.77793155
922,900,201.3343156,73,285.557495,69.15138474,37.28776133,44.61775675
923,921,166.0719267,73,238.7712972,66.94990958,37.78272133,48.06110532
924,950,176.3908102,73,271.2169061,72.66875487,37.47713654,43.94202546
925,933,172.2639858,73,246.9200376,69.4122084,38.16766564,50.20879885
926,975,172.3452105,73,260.1248144,71.62757027,37.92957282,54.71296384
927,996,194.1094556,73,255.7041767,71.55610592,36.86782679,54.63055747
928,975,183.4448632,73,283.8668262,74.7137509,37.58689731,51.63049519
929,932,161.2944047,73,241.1109772,68.95157048,38.3669617,46.034009
930,976,193.1071467,73,276.6577903,71.81413962,36.93142727,49.70360661
931,964,194.5621376,85,286.7650106,72.94923964,37.70306092,37.98902223
932,976,177.6505846,85,287.1354871,73.19395311,37.6815772,35.65131511
933,959,161.7581023,85,246.2679994,70.15184273,37.64812936,21.02865126
934,903,163.5543744,85,242.490311,67.47358821,37.81718184,36.25637367
935,942,124.0148311,85,245.0856306,68.55954252,37.329457,30.13722925
936,945,165.4934474,85,252.8745897,69.30491854,36.9796209,27.05268473
937,940,183.2254227,85,262.0826243,72.5708338,37.80102012,27.33487931
938,992,186.0768893,85,260.7100301,74.75141814,37.42967851,33.08525242
939,995,173.1568162,85,261.324911,71.96244352,37.55647024,34.00998525
940,934,189.8372039,85,273.7248826,69.87732148,38.37781597,31.16678769
941,943,186.2885046,85,303.1179408,70.09861732,37.36707941,29.95914731
942,950,169.1972034,85,278.2496989,71.93937583,37.63569265,38.01262173
943,937,169.7194178,85,243.7487127,70.11667387,37.96335023,33.60400766
944,942,195.1653903,85,270.0898614,70.43371902,36.7952453,36.33492866
945,985,134.1323791,85,252.4894315,74.12596841,37.14811194,33.56389971
946,952,161.0095959,85,253.4533313,70.20392333,36.71584088,25.57139345
947,982,182.6489262,85,248.2423217,72.18524511,37.52485219,31.30281758
948,928,148.8843196,85,244.3170118,67.26453733,37.94698629,27.7767004
949,907,166.346359,85,250.7828492,68.0148063,38.02238597,35.67834416
950,970,134.925985,85,249.7228386,71.4147855,37.72921574,29.74987426
951,959,184.7816284,69,317.2572533,72.03045967,38.12214199,67.97486532
952,891,181.6542904,69,295.9897778,69.83362658,38.13391765,53.86530899
953,927,167.7943157,69,240.2730849,68.30405273,37.3778095,55.2735865
954,908,178.3446337,69,253.5534575,68.21605645,37.07420647,49.15781845
955,995,171.684151,69,277.3859317,75.35051406,36.92628177,65.45801766
956,934,149.9228871,69,251.182454,70.53144796,37.35603822,53.45510577
957,970,175.3614297,69,285.9003793,74.78162152,38.0981521,66.8533576
958,914,175.0504911,69,259.2898542,68.77893018,36.58379834,58.71635698
959,990,149.4471027,69,266.1857298,73.12735651,36.79280142,61.76238021
960,1004,162.0229698,69,293.4287823,72.90517365,36.3864448,62.06109481
961,907,159.5672,69,267.3922541,71.86610322,38.0803454,55.25909885
962,1018,167.9579109,69,288.8439314,75.52460919,36.45116775,72.91240391
963,937,174.9795956,69,264.4826302,69.9411309,37.91774672,50.03186182
964,943,174.5590004,69,270.2581769,69.61458305,37.08854294,55.15955451
965,996,157.3442587,69,250.3005243,71.47746429,36.71796566,68.81071038
966,969,157.537857,69,270.4898237,71.00327407,37.10265583,50.89641193
967,935,189.8349769,69,266.5662661,69.31196124,37.35177649,55.00081241
968,973,174.4462434,69,257.7310534,72.18623458,36.97121958,59.01084334
969,911,187.6960302,69,283.1425636,69.85763456,36.6424046,54.22325988
970,938,157.4658227,69,244.706204,68.39058327,37.2058749,58.6365258
971,931,143.1438,113,533.6228629,58.09079063,41.65737301,10.02966999
972,938,175.3491426,113,518.6547384,59.02661391,41.66253549,13.90988898
973,940,147.5990857,113,476.6250484,56.64700581,41.5469455,18.24253646
974,928,151.3864036,113,483.1390252,59.82108044,40.84031098,8.104734527
975,940,172.9123082,113,539.2853701,61.07535489,40.89769284,15.05368164
976,953,206.5043964,113,466.9089335,64.22528227,41.71094537,34.60309112
977,939,162.7462407,113,508.9494446,57.54259501,41.61292863,14.08608644
978,1000,170.1652624,113,520.82435,80.6208489,41.49342283,104.2687644
979,887,147.2165494,113,472.5403205,57.89308608,41.35857458,6.02222928
980,946,180.1620312,113,496.6781962,59.54320877,40.82831075,17.86223037
981,955,149.4293586,113,550.8376867,64.54915388,41.07242979,29.03274274
982,974,169.3693357,113,519.0847209,72.13723618,41.17071209,74.0307363
983,971,172.1455424,113,482.1786349,68.99693309,41.07868897,60.05997119
984,961,173.8117337,113,480.9324521,65.23596871,40.60998384,41.96993408
985,974,174.5357713,113,496.9690357,70.09703173,42.17988136,65.47507548
986,990,128.9406328,113,551.7653804,77.29106682,40.90902452,84.28190509
987,955,140.3733422,113,530.4610526,61.49798366,40.51705068,29.5853576
988,988,188.6413346,113,509.68049,76.60470228,41.98437695,79.96949381
989,943,165.7684652,113,500.5524054,60.40690828,41.58724585,15.68397516
990,935,170.2435403,113,501.0322432,59.69336885,41.299127,9.275965252
991,921,185.9283311,101,536.7034748,68.07066465,42.08525594,71.32917374
992,994,169.6688507,101,613.5214818,83.25802297,40.77183658,124.1947525
993,921,160.6242397,101,482.3824911,70.69813892,41.15839055,56.27002664
994,960,193.7571827,101,523.8262196,78.19946831,40.89719875,101.7384944
995,932,167.4990227,101,512.2444027,72.66881752,41.38158337,78.88858464
996,971,173.3018686,101,537.4257645,80.32985227,41.5817992,104.7049624
997,1019,161.4434784,101,515.2956949,82.25788535,40.39139579,113.8517456
998,947,176.3578237,101,562.8993231,76.51332245,40.16858405,94.66568523
999,944,174.9096229,101,519.93524,76.00314741,41.05799772,94.21810788
1000,952,175.6492961,101,559.2108586,77.03834028,41.40537001,102.2824664
1001,959,186.3934097,101,581.8898831,81.04030418,40.50656223,113.7716394
1002,940,174.1523347,101,541.7515852,75.65428097,40.94194876,99.366003
1003,937,187.6205794,101,450.2036214,73.09296977,41.42957121,76.23782012
1004,917,179.019197,101,449.612345,64.62016683,42.24627521,48.35839218
1005,950,154.6591168,101,525.7607248,78.80655581,41.06576507,94.80763895
1006,859,166.9126954,101,454.1994968,54.89634643,40.91104611,16.83355544
1007,941,167.5467319,101,506.5924919,75.30673699,41.78221022,90.21139023
1008,922,142.7150599,101,487.2884417,68.34133976,41.20274787,59.9630539
1009,956,130.5258117,101,537.2261205,77.9791102,41.6176464,103.9697579
1010,957,181.8784202,101,530.1485989,80.7993511,41.14542667,100.4459644
1011,983,178.3886605,109,567.6670147,81.38467979,41.50880376,110.9957424
1012,944,158.991967,109,565.9389798,64.45542331,41.88411051,44.46356406
1013,990,202.5433371,109,503.9079254,79.35487205,41.51613834,100.56764
1014,956,120.2910546,109,506.1363924,70.2572573,41.1224952,62.64276296
1015,917,167.4185831,109,447.8767521,57.70456619,40.7581912,6.991010036
1016,971,183.1875354,109,524.1427922,76.86551603,42.25354113,82.85645088
1017,971,161.7178697,109,540.045614,77.45252091,41.45549584,82.6484507
1018,989,166.677142,109,557.1254408,80.40062435,41.57619184,103.6246525
1019,900,165.9616039,109,484.4870104,57.10893725,41.98556536,8.453100711
1020,925,174.5497408,109,489.2321303,58.11539234,40.71987943,12.74213905
1021,943,167.1989761,109,561.4896791,65.31340494,41.78620535,45.70380883
1022,949,189.7022186,109,539.0255272,68.44663925,41.30516328,54.44078243
1023,983,164.1484069,109,498.8142161,79.68818955,41.09614294,95.82070916
1024,948,159.7290111,109,481.5450119,66.06353198,40.82947886,44.34648976
1025,965,173.41344,109,560.037129,74.34232185,42.22514901,78.42771913
1026,928,179.0188241,109,484.7610523,58.41629419,41.06196872,14.47979804
1027,938,153.3381289,109,503.0321546,59.23969481,41.63397033,26.56464142
1028,947,180.4502529,109,466.1426075,66.6536412,40.4992967,44.3756134
1029,932,186.9224726,109,521.9757859,62.54372195,40.54374451,20.66283644
1030,938,174.4193574,109,532.9785635,61.77770566,41.09510489,32.62797017
1031,990,186.9733352,105,547.6973053,83.1525362,41.17513468,120.9875994
1032,911,202.7778911,105,576.7426607,57.68005613,40.74513161,11.19174826
1033,986,197.522353,105,574.3926421,80.54243282,41.97415164,111.9584737
1034,914,184.1577572,105,515.2223932,58.61289012,40.68203912,20.84732137
1035,973,145.5563518,105,531.795194,79.65858376,42.05567907,112.8524792
1036,958,200.3592221,105,508.7329005,74.98907783,41.70104738,91.14949343
1037,937,183.6120412,105,500.8319342,67.00209396,42.27546046,56.7340707
1038,927,161.521522,105,495.3438014,62.64492833,41.71017661,38.91060234
1039,909,162.8169608,105,453.1372728,56.96479134,39.82821054,11.76131088
1040,958,184.7143184,105,496.1285385,76.3491267,41.46820339,95.30598495
1041,974,204.1914528,105,562.7685116,83.02367348,42.412527,114.7019424
1042,980,170.5331728,105,630.0430185,81.65191709,41.1017407,122.7736431
1043,955,158.0299378,105,516.6677293,74.36265781,41.69140321,82.85705337
1044,935,182.6805811,105,511.0849874,65.44604163,41.50591455,47.91522266
1045,943,135.0049303,105,483.93997,70.40216969,41.59605731,64.07561205
1046,949,188.3244417,105,523.2395119,73.91252752,42.00565838,76.66663521
1047,925,172.1050936,105,515.0956173,62.42592016,41.77064596,31.60172329
1048,909,191.9229505,105,484.4614356,57.34484959,41.99292464,13.65448174
1049,975,196.452746,105,532.8705915,79.87198893,40.71377949,102.4930887
1050,997,183.2268044,105,543.9268017,81.88388708,41.16307993,109.4181494
1051,892,166.1994017,93,252.4318535,72.19558117,38.7073403,39.33906259
1052,962,181.8398808,93,453.7543169,79.77091055,40.22075571,102.3798564
1053,983,140.1481423,93,457.3962422,78.05143004,40.86621659,98.92649023
1054,958,196.8578238,93,456.2809191,77.49076888,39.00131995,83.52628676
1055,958,190.8116459,93,375.4882554,77.33843888,39.89853359,87.33368065
1056,944,172.4784851,93,401.165008,76.52037877,39.03852558,73.29881119
1057,921,158.8284136,93,279.7181139,71.75531889,38.08817952,47.92805954
1058,948,197.1810775,93,437.5484277,76.58500961,39.93300728,82.32850922
1059,879,179.3897168,93,283.6887897,69.24345212,38.4369008,35.21101506
1060,957,179.2616807,93,429.6875095,76.57330343,40.60193062,83.67772036
1061,964,182.0157357,97,537.4917299,81.85575127,41.13263454,121.0489906
1062,963,183.3795315,97,574.9530207,82.89015834,41.09755101,119.6550358
1063,961,174.6193021,97,527.1869379,80.74341945,40.83487769,106.6207941
1064,959,148.5749416,97,507.8701817,79.67503552,40.58933063,105.1317587
1065,929,192.5806416,97,448.640306,76.74860101,40.90887909,88.02572177
1066,991,159.4437628,97,518.8818845,80.71963907,41.39346792,116.288287
1067,900,150.4696892,97,471.6926195,63.40220546,41.43459414,42.52334734
1068,923,186.086154,97,488.9999752,72.46470621,39.9884635,84.00198143
1069,983,197.2786975,97,535.2097944,81.14985425,41.33732717,108.8289227
1070,958,159.4388081,97,485.801898,81.1070262,40.78323171,109.090401
1071,945,146.2570653,117,567.1665671,85.5476,42.3921579,11.29359051
1072,971,212.787208,117,602.8517493,85.5476,41.90992755,31.34769583
1073,938,160.0161029,117,490.7202281,85.5476,41.10170801,8.412027123
1074,912,205.7958999,117,469.7023665,85.5476,40.93757551,4.565084309
1075,939,165.4750415,117,439.6085071,85.5476,40.74155861,10.59352184
1076,950,158.5461463,117,496.5056812,85.5476,40.77282066,10.51378705
1077,905,161.170898,117,470.3771087,85.5476,41.5821247,10.05506829
1078,981,177.5869357,117,492.4018577,85.5476,42.44270689,49.42154548
1079,976,162.6241054,117,461.1158338,85.5476,42.0909632,41.62550873
1080,906,153.432471,117,513.6607079,85.5476,41.07998863,9.203651347
1081,1029,184.838808,117,620.8802252,85.5476,41.4717522,117.0895994
1082,993,185.3686114,117,553.5357606,85.5476,41.76447413,75.08964379
1083,954,207.157094,117,517.3984241,85.5476,40.95840542,5.325244242
1084,982,142.0783784,117,450.4305258,85.5476,43.06401451,45.71631838
1085,929,159.8290093,117,460.4384965,85.5476,41.32327944,12.86844282
1086,953,148.9682466,117,510.5459925,85.5476,41.45630408,6.602209705
1087,947,139.1298051,117,507.2743917,85.5476,40.96493565,10.85053127
1088,908,177.9875251,117,474.2646273,85.5476,41.26899035,12.5709311
1089,924,158.9446224,117,489.0980518,85.5476,40.92028862,7.874719646
1090,913,174.5050099,117,509.7587661,85.5476,41.12691214,9.213055292
1091,954,138.7297789,65,272.243125,74.45744175,37.81747393,66.960882
1092,916,231.4551806,65,292.153704,70.24287857,36.47859885,62.88226306
1093,938,177.8514843,65,272.6014083,72.94456985,37.63566737,55.95051008
1094,1000,188.3987866,65,291.484304,76.24216126,38.06196956,72.49686564
1095,1001,193.9968283,65,266.1341817,75.62451698,37.14552673,80.36420314
1096,983,175.7407965,65,275.8654596,75.51093627,37.42272248,72.82054737
1097,961,194.3481831,65,269.7500631,72.57685478,36.48074973,69.5821664
1098,967,206.0926044,65,290.5015691,72.15391586,37.36804558,75.25861691
1099,977,159.5338795,65,263.5863773,75.2355367,36.49758837,65.84754073
1100,951,143.8261575,65,255.8602867,72.41224544,37.62682643,61.42717017
1101,935,156.1151188,65,275.2699905,71.21545128,36.4669451,70.62229766
1102,952,149.4518611,65,274.3761716,73.2094636,38.32973716,67.27519032
1103,1046,185.4378692,65,297.9080551,72.6480718,36.77012887,76.76025599
1104,934,192.2854851,65,308.2539032,72.61178793,37.2899576,68.62913661
1105,954,142.1006816,65,252.7245426,72.90274897,37.445725,70.0942974
1106,963,166.1722379,65,266.0813001,69.89713552,37.35291188,65.68086194
1107,930,205.8488978,65,295.2017848,71.55462914,36.60794279,57.31680537
1108,947,164.215156,65,273.3628908,71.06484717,37.5369719,67.08220253
1109,960,183.5969836,65,288.8574074,69.81304731,36.25106494,66.62904329
1110,973,161.8992273,65,262.756408,75.57752684,37.22966815,67.75023391
1111,959,146.9830628,61,280.8087416,75.45891027,36.56849003,74.06067872
1112,871,150.9530334,61,311.7129915,71.54586168,37.43107925,59.51302844
1113,974,169.474355,61,283.3221768,72.36282758,37.8179931,74.54170883
1114,954,152.6991432,61,285.0414139,73.32814561,37.43366463,79.43824387
1115,968,157.7050965,61,291.4973417,74.00269646,37.99690111,76.48004702
1116,908,172.7707746,61,284.108555,69.97140061,37.0507004,66.36403402
1117,896,168.5544295,61,260.5098596,70.76156316,37.10498613,66.37455829
1118,935,158.4080478,61,259.0045238,69.09851769,37.47461044,72.99367325
1119,946,169.4866389,61,265.3371731,73.79687364,37.75608148,74.60074355
1120,975,194.7749077,61,288.7510068,74.0272515,36.41465677,72.78923466
1121,964,159.1396691,61,279.295205,74.58187381,37.7341493,73.45257483
1122,931,139.9839002,61,265.2639421,72.42649044,37.34987176,71.15431559
1123,900,182.4988697,61,276.2154007,71.62638189,37.76502243,66.06440272
1124,942,202.7343643,61,299.7851791,71.13601902,37.2163982,71.80778336
1125,946,167.6774134,61,273.260988,71.95810449,37.13477632,76.73465551
1126,857,208.4222212,61,338.5821405,67.28328339,37.66182153,59.03991867
1127,960,182.7680572,61,283.00438,73.95017335,36.75929769,75.86759894
1128,965,196.8824207,61,301.9441069,74.21397372,36.8053807,74.66499486
1129,993,188.5469077,61,288.7814472,74.68179437,37.16108028,83.42705328
1130,949,158.5133898,61,287.9687162,72.71502755,38.29459167,72.18363867
1131,929,201.1657391,57,318.8964725,74.30680496,37.64260393,86.18706264
1132,920,159.1930378,57,315.9095879,74.05538715,36.56706431,80.8906598
1133,982,147.0483021,57,298.6471953,76.65320012,37.06760154,82.24051437
1134,956,192.9576271,57,292.162907,74.70604782,35.69387812,82.28196563
1135,955,140.9075873,57,287.4386756,74.51480729,36.34444929,78.9050023
1136,930,144.9701837,57,259.4436047,73.56541207,36.66647706,73.38378944
1137,898,210.8426741,57,305.1922655,73.93493954,36.99638399,76.90700997
1138,994,156.4742378,57,316.2487664,76.52547683,37.18986373,87.28352512
1139,952,196.240195,57,332.3786857,73.88987075,36.93609054,81.86358271
1140,947,167.7286844,57,278.6287195,74.11418348,36.47109232,81.24946152
1141,982,178.6504616,57,319.3830133,75.70967221,35.75880163,89.9567681
1142,970,167.5928469,57,312.9042795,79.10067045,36.91807337,92.22371915
1143,957,194.1245099,57,303.7766407,76.20042071,36.54669978,85.93999055
1144,931,186.552778,57,292.1889848,73.12025515,36.4302471,84.74395989
1145,971,192.8983803,57,303.6908153,75.29093974,37.45231327,89.30676474
1146,965,135.8911735,57,270.1585092,74.62156933,36.85150276,80.70795575
1147,981,172.8491372,57,288.697186,73.65152361,37.61112484,85.8741929
1148,946,192.0237053,57,304.3376966,74.04157242,36.93081958,76.89798438
1149,941,159.8910775,57,274.2128891,73.53394218,37.32353153,84.75836742
1150,905,188.0223881,57,285.9551432,72.93529676,36.91260587,85.85673996
1151,985,181.787056,49,334.5497136,80.35784966,36.29327967,97.20365324
1152,941,145.4960232,49,323.7711197,83.78884546,35.33567431,86.68576346
1153,949,167.0369046,49,304.0412463,80.56046787,35.69473379,95.41758481
1154,995,128.9150396,49,296.9739504,80.43331886,36.09541602,93.7245582
1155,957,187.7598039,49,300.8460844,80.71608562,35.83125171,97.91878468
1156,960,179.9339384,49,338.6010984,80.44302738,36.08637061,94.13299096
1157,941,191.7552851,49,331.0479331,79.12546988,36.02361808,92.92547471
1158,957,160.5890492,49,324.4455437,79.03125359,36.34307225,90.98234092
1159,948,179.5933638,49,309.7073245,79.48125209,37.34799805,86.84232621
1160,973,158.1515691,49,289.3199576,79.67358303,36.25605303,93.0759214
1161,979,158.9339832,49,347.4197866,82.95341762,36.91277937,99.32223522
1162,914,172.8776835,49,358.5111017,80.37805759,35.84779876,84.22754594
1163,930,135.880566,49,316.1714238,79.26728193,36.0523871,87.12512989
1164,925,158.8077676,49,322.3205984,77.15916281,35.69568036,90.62581155
1165,927,187.4451836,49,304.7936549,78.1732099,36.26063015,82.85196178
1166,1019,134.9656179,49,339.0925884,82.43593773,35.17370091,93.65760201
1167,991,167.2980701,49,320.3577152,82.29667011,37.09885545,92.82340044
1168,982,136.5258679,49,324.9995486,80.28131634,36.91780012,88.16217875
1169,940,159.0015093,49,324.8124069,81.56884765,36.27880637,90.43821785
1170,967,209.4098992,49,302.8693184,79.1502177,35.80653879,92.09108053
1171,940,156.9843665,53,347.0132977,78.48777914,36.40303012,84.42142324
1172,969,145.3947443,53,333.7129156,79.5813753,36.35990868,92.25660461
1173,995,158.3433679,53,305.830405,79.08676397,36.71847966,92.12701363
1174,917,166.1697878,53,333.1637044,76.02744908,36.93713783,80.72104147
1175,926,182.8677786,53,311.8094861,75.70285975,36.6188846,83.79945427
1176,988,207.6653154,53,332.3937849,79.20631418,35.41219621,93.00333868
1177,951,127.0689046,53,268.0379767,76.80568341,36.92567625,89.30660612
1178,937,191.4208781,53,303.6892601,75.40013121,35.7314968,87.16027821
1179,916,189.7420537,53,337.5530234,76.1064886,36.88297181,90.68335365
1180,977,134.5401384,53,321.9223456,78.62066633,35.79595997,86.06499891
1181,940,170.6618425,53,311.8388157,77.92916041,37.63238777,85.9165785
1182,955,171.1198704,53,331.1758745,80.86202818,37.01697585,97.92658566
1183,929,155.5527435,53,291.8226925,76.48845425,36.7646933,86.66179895
